fetched_at,place_name,AREA_NM,AREA_CD,_key_used,PRK_NM,PRK_CD,PRK_TYPE,CPCTY,CUR_PRK_CNT,CUR_PRK_TIME,CUR_PRK_YN,PAY_YN,RATES,TIME_RATES,ADD_RATES,ADD_TIME_RATES,ADDRESS,ROAD_ADDR,LNG,LAT
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,삼봉빌딩 주차장,2958161,BS,24,,,N,Y,3000,60,500,10,강남구 역삼동 720-19,,127.042787,37.501909
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,도원빌딩 주차장,2870590,BS,32,,,N,Y,2000,30,1000,10,강남구 역삼동 719-4,,127.040714,37.501674
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,AJ파크 우신빌딩점,2914450,BS,145,,,N,Y,2000,30,1000,10,강남구 역삼동 646-15,,127.035215,37.500818
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,KP빌딩 주차장,2942053,BS,21,,,N,Y,3000,30,1000,10,강남구 역삼동 646-13,,127.034854,37.500858
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,GFC 주차장,2947382,BS,1312,,,N,Y,3000,30,1000,10,강남구 역삼동 737-0,,127.036664,37.499842
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,은혜빌딩 주차장,2944268,BS,10,,,N,Y,1000,10,1000,10,강남구 역삼동 738-6,,127.0368045,37.4990448
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,119민영주차장,3246350,BS,25,,,N,Y,3000,30,1000,10,강남구 역삼동 738-20,,127.0366401,37.4981776
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,미드타운 주차장,3193012,BS,52,,,N,Y,3000,30,1000,10,강남구 역삼동 739-16,,127.036335,37.498094
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,KS빌딩 주차장,2908433,BS,25,,,N,Y,3000,30,1000,10,강남구 역삼동 738-0,,127.036533,37.498581
2026-05-28T04:53:48.980955+09:00,역삼역,역삼역,POI042,KEY_1,테헤란로26길(구),1568792,NS,12,11,2026-05-28 04:54:02,Y,Y,400,,400,,강남구 역삼동 803-8,,127.03597222,37.49989848
2026-05-28T04:53:48.980955+09:00,연신내역,연신내역,POI043,KEY_2,OK주차장(민영),1586066,NP,18,,,N,Y,0,0,0,0,은평구 대조동 185-18,,126.92116395,37.61808976
2026-05-28T04:53:48.980955+09:00,연신내역,연신내역,POI043,KEY_2,범일빌딩 주차장,719333,BS,92,,,N,Y,2000,30,2000,30,은평구 갈현동 396-1,,126.92016139,37.61987377
2026-05-28T04:53:48.980955+09:00,연신내역,연신내역,POI043,KEY_2,Y타운 주차장,719334,BS,44,,,N,Y,4000,60,4000,60,은평구 갈현동 396-12,,126.9202517,37.61906209
2026-05-28T04:53:48.980955+09:00,연신내역,연신내역,POI043,KEY_2,회원빌딩 주차장,712806,BS,44,,,N,Y,2000,30,2000,30,은평구 갈현동 396-9,,126.91993613,37.61974349
2026-05-28T04:53:48.980955+09:00,연신내역,연신내역,POI043,KEY_2,대조(민영),172722,NP,10,,,N,Y,2000,30,2000,30,은평구 대조동 198-23,,126.9201953,37.61750359
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,법안정사 공영주차장(구),1540868,NS,38,,,N,Y,150,5,0,0,양천구 목동 907-1,,126.87783809397266,37.53541818678607
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,부영그린 공영노상주차장(구),147462,NS,17,,,N,Y,150,5,0,0,양천구 목동 908-35,,126.88136236223163,37.53701550672122
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,한국통신(구),144561,NS,28,,,N,Y,250,5,250,5,양천구 목동 924-1,,126.87141419678572,37.52828550892857
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,우리공영주차장(구),2993336,NW,39,,,N,Y,150,5,0,0,양천구 목동 907-8,,126.879181,37.536614
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,한국방송광고진흥공사 방송회관,3124200,BS,445,,,N,Y,3000,60,500,10,양천구 목동 923-5,,126.871382,37.527022
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,파리공원(구),1538954,NS,38,,,N,Y,150,5,150,5,양천구 목동 906-1,,126.87675767263157,37.53387229
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,현대41타워옆 노상공영주차장(구),1540707,NS,25,,,N,Y,150,5,0,0,양천구 목동 917-2,,126.87534275475214,37.52781374905719
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,양천도서관 공영주차장(구),881056,NW,48,,,N,Y,150,5,150,5,양천구 목동 905-32,,126.87660968,37.53344049
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,목동종합운동장,3124216,BS,931,,,N,Y,150,5,150,5,양천구 목동 914-0,,126.881733,37.53035
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,목동공영주차장(구),172904,NW,894,,,N,Y,150,5,150,5,양천구 목동 915-0,,126.876659,37.526539
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,목동체비지 공영주차장(시),172937,NW,55,,,N,Y,130,5,130,5,양천구 목동 908-26,,126.8806468,37.53679354
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,중소기업유통센터(행복한백화점),869620,BP,622,,,N,Y,0,60,500,10,양천구 목동 917-6,,126.87612377,37.52937002
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,현대백화점 목동점,740805,BS,1219,,,N,Y,0,60,1000,10,양천구 목동 916-0,,126.87503705,37.52685813
2026-05-28T04:53:48.980955+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,이마트목동점,3149861,BS,905,,,N,Y,1000,10,1000,10,양천구 목동 962-0,,126.870405,37.526003
2026-05-28T04:53:48.980955+09:00,왕십리역,왕십리역,POI045,KEY_4,왕십리 민자역사 비트플렉스몰,1434470,BS,1000,,,N,Y,0,0,1000,10,성동구 행당동 168-151,,127.037925,37.562091
2026-05-28T04:53:48.980955+09:00,왕십리역,왕십리역,POI045,KEY_4,제일주차장(민영),3246715,NP,15,,,N,Y,3000,60,3000,60,성동구 행당동 6-2,,127.0408157,37.5601697
2026-05-28T04:53:48.980955+09:00,왕십리역,왕십리역,POI045,KEY_4,마장국민체육센타,3108149,BS,26,,,N,Y,300,5,300,5,성동구 마장동 399-98,,127.040901,37.562201
2026-05-28T04:53:48.980955+09:00,왕십리역,왕십리역,POI045,KEY_4,성동구청 주차장,3194082,BS,437,,,N,Y,1000,30,500,10,성동구 행당동 7-0,,127.036763,37.563212
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산전자상가3 공영주차장(구),3210905,NW,167,,,N,Y,250,5,250,5,용산구 한강로3가 19-2,,126.960339,37.532569
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산전자상가4 공영주차장(구),3210884,NW,114,,,N,Y,250,5,250,5,용산구 원효로3가 51-5,,126.960997,37.53402
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,e테크밸리,686575,BS,96,,,N,Y,1500,30,500,10,용산구 원효로3가 51-37,,126.95768341,37.53331188
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산 씨모어,3207838,BS,61,,,N,Y,0,0,0,0,용산구 원효로2가 92-2,,126.96115,37.534846
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산전자상가1 공영주차장(구),3210904,NW,202,,,N,Y,250,5,250,5,용산구 용산동3가 12-0,,126.964219,37.532209
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산전자상가5 공영주차장(구),3210900,NW,42,,,N,Y,250,5,250,5,용산구 용산동3가 2-1,,126.963431,37.534064
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산주차빌딩 공영주차장(시),172065,NW,559,,,N,Y,270,5,270,5,용산구 한강로2가 12-9,,126.96541818,37.53436379
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,아이파크몰 용산점 주차장,663481,BS,2483,,,N,Y,1300,10,1300,10,용산구 한강로3가 40-999,,126.963766,37.528694
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,서울드래곤시티,3210667,BS,535,,,N,Y,1000,10,1000,10,용산구 한강로3가 40-969,,126.961445,37.532138
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산전자상가2 공영주차장(구),3210901,NW,196,,,N,Y,250,5,250,5,용산구 한강로3가 14-1,,126.963073,37.532696
2026-05-28T04:53:48.980955+09:00,용산역,용산역,POI046,KEY_1,용산주차빌딩 공영주차장(시),172065,NW,559,100,2026-05-28 04:54:03,Y,Y,270,,270,,용산구 한강로2가 12-9,,126.96541818,37.53436379
2026-05-28T04:53:48.980955+09:00,이태원역,이태원역,POI047,KEY_2,이태원주차장(민영),3214560,NP,12,,,N,Y,3000,30,1000,10,용산구 이태원동 127-36,,126.994819,37.53409
2026-05-28T04:53:48.980955+09:00,이태원역,이태원역,POI047,KEY_2,이태원주차장(민영),3214560,NP,13,,,N,Y,3000,30,1500,10,용산구 이태원동 131-25,,126.994379,37.533664
2026-05-28T04:53:48.980955+09:00,이태원역,이태원역,POI047,KEY_2,영남주차장(민영),3210868,NP,15,,,N,Y,2000,30,1000,10,용산구 이태원동 132-7,,126.995423,37.533371
2026-05-28T04:53:48.980955+09:00,이태원역,이태원역,POI047,KEY_2,빅토리주차장(민영),3210864,NP,26,,,N,Y,2000,30,1000,10,용산구 후암동 58-0,,126.990556,37.533895
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,고려빌딩 주차장,2999577,BS,14,,,N,Y,4000,30,2000,15,송파구 잠실동 183-1,,127.083407,37.511061
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,태원빌딩 주차장,3237735,BS,32,,,N,Y,3000,60,1500,30,송파구 잠실동 193-0,,127.08045943,37.51030773
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,은성주차장,3028847,BS,50,,,N,Y,3000,30,1000,10,송파구 잠실동 184-14,,127.085147,37.511165
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,3,,,N,Y,250,5,0,0,송파구 잠실동 175-10,,127.07999224000001,37.511398396666664
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,8,,,N,Y,250,5,0,0,송파구 잠실동 177-8,,127.08004777875,37.510900953749996
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,7,,,N,Y,250,5,0,0,송파구 잠실동 178-7,,127.08020961857143,37.510959281428576
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,11,,,N,Y,250,5,0,0,송파구 잠실동 193-11,,127.08038251727272,37.51021358727273
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,12,,,N,Y,250,5,0,0,송파구 잠실동 194-4,,127.08024787083333,37.51005938416667
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,4,,,N,Y,250,5,0,0,송파구 잠실동 197-0,,127.079834035,37.509171465
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,봉상시길(구),1568427,NS,3,,,N,Y,250,5,0,0,송파구 잠실동 257-0,,127.0798325,37.50931067
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,유료 주차장(민영),173393,NP,11,,,N,Y,500,10,500,10,송파구 잠실동 186-9,,127.08425611,37.51030668
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,덕유빌딩 주차장,3242218,BS,10,,,N,Y,2000,30,1000,15,송파구 잠실동 184-12,,127.085239,37.510924
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,보현빌딩 주차장,1018403,BS,18,,,N,Y,3000,60,3000,60,송파구 잠실동 193-2,,127.08062396,37.5095854
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,파인애플상가 주차장,3218543,BS,240,,,N,Y,1000,10,1000,10,송파구 잠실동 19-9,,127.084211,37.512136
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,효창타워 주차장,3228521,BS,43,,,N,Y,1500,30,500,10,송파구 잠실동 181-3,,127.081716,37.511473
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,잠실엘타워 주차장,3223648,BS,86,,,N,Y,2000,30,2000,30,송파구 잠실동 208-4,,127.085472,37.509908
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,리센츠상가 주차장,3217078,BS,360,,,N,Y,500,15,500,15,송파구 잠실동 22-6,,127.087054,37.511951
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,애플타워빌딩 주차장,3216481,BS,70,,,N,Y,6000,60,1000,10,송파구 잠실동 175-0,,127.079061,37.510536
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,M타워 주차장,3230626,BS,150,,,N,Y,500,10,500,10,송파구 잠실동 178-0,,127.0803422,37.5110561
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,메디씨티 빌딩 주차장,3211133,BS,10,,,N,Y,5000,60,5000,60,송파구 잠실동 184-19,,127.0835405,37.5112476
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,사보텐신천 주차장,3233514,BS,5,,,N,Y,2000,30,500,10,송파구 잠실동 176-4,,127.079427,37.510551
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,서일빌딩 주차장,3227654,BS,7,,,N,Y,2000,30,2000,30,송파구 잠실동 177-5,,127.0799462,37.5109167
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,서일빌딩 주차장,3227654,BS,40,,,N,Y,500,10,500,10,송파구 잠실동 222-0,,127.079648,37.507707
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,잠실동 유료민영주차장,3215965,BS,12,,,N,Y,3000,60,500,10,송파구 잠실동 193-9,,127.0807142,37.5098981
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,동신빌딩 주차장,3228214,BS,24,,,N,Y,2000,30,1000,15,송파구 잠실동 181-0,,127.0811399,37.5113754
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,파로스호텔 주차장,3230635,BS,22,,,N,Y,2000,30,2000,30,송파구 잠실동 180-0,,127.081174,37.511078
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,잠실아이파크 주차장,3228206,BS,150,,,N,Y,1500,30,500,10,송파구 잠실동 194-0,,127.080069,37.510054
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,한신빌딩 주차장,3228786,BS,14,,,N,Y,3000,60,500,10,송파구 잠실동 192-2,,127.08088,37.510222
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,잠실동 유료주차장,3242867,BS,30,,,N,Y,2000,30,1000,15,송파구 잠실동 191-7,,127.0815628,37.5102241
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,성진빌딩 주차장,3231676,BS,48,,,N,Y,1500,30,500,10,송파구 잠실동 181-2,,127.0814764,37.5113932
2026-05-28T04:53:48.980955+09:00,잠실새내역,잠실새내역,POI118,KEY_3,서경빌딩 주차장,3230051,BS,47,,,N,Y,2000,30,1000,15,송파구 잠실동 184-0,,127.083233,37.511433
2026-05-28T04:53:48.980955+09:00,잠실역,잠실역,POI119,KEY_4,롯데월드 주차장,672279,BS,3051,,,N,Y,1000,30,1000,10,송파구 잠실동 40-1,,127.09804531,37.51142084
2026-05-28T04:53:48.980955+09:00,잠실역,잠실역,POI119,KEY_4,롯데월드타워몰 주차장,1910610,BS,2969,,,N,Y,500,10,500,10,송파구 신천동 29-0,,127.103274,37.513214
2026-05-28T04:53:48.980955+09:00,잠실역,잠실역,POI119,KEY_4,잠실역 공영주차장(시),1277145,NW,357,,,N,Y,440,5,440,5,송파구 신천동 27-0,,127.10341414,37.51427683
2026-05-28T04:53:48.980955+09:00,잠실역,잠실역,POI119,KEY_4,서호1(구),3238629,NW,15,,,N,Y,500,5,500,5,송파구 잠실동 42-0,,127.101005,37.510501
2026-05-28T04:53:48.980955+09:00,잠실역,잠실역,POI119,KEY_4,잠실역 공영주차장(시),1277145,NW,357,56,2026-05-28 04:53:22,Y,Y,440,,440,,송파구 신천동 27-0,송파구 올림픽로 300,127.10341414,37.51427683
2026-05-28T04:53:48.980955+09:00,장지역,장지역,POI048,KEY_1,가든파이브 라이프,3204547,BS,3752,,,N,Y,500,10,500,10,송파구 문정동 634-0,,127.125068,37.477592206
2026-05-28T04:53:48.980955+09:00,장지역,장지역,POI048,KEY_1,파크하비오 주차장,3248990,BS,3995,,,N,Y,0,30,500,10,송파구 문정동 618-0,,127.12372004,37.480543
2026-05-28T04:53:48.980955+09:00,장지역,장지역,POI048,KEY_1,가든파이브웍스,3231805,BS,852,,,N,Y,300,10,300,10,송파구 문정동 632-0,,127.1220745,37.4773813
2026-05-28T04:53:48.980955+09:00,장지역,장지역,POI048,KEY_1,가든파이브툴,3216268,BS,2012,,,N,Y,500,10,3000,60,송파구 문정동 628-0,,127.11859971,37.47922436
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,광일주차장(민영),3204443,NP,40,,,N,Y,2000,30,1000,15,동대문구 장안동 463-6,,127.06688035,37.56262356
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,대신(민영),1008881,NP,32,,,N,Y,1500,30,0,0,성동구 용답동 229-6,,127.06260757,37.56139433
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,현대(민영),172140,NP,40,,,N,Y,1500,30,1500,30,성동구 용답동 231-0,,127.06350047,37.5606174
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,동대문소방서노상(구),1193467,NS,3,,,N,Y,500,10,500,10,동대문구 장안동 434-0,,127.06697950666667,37.56370454
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,장한평자동차시장 노상공영주차장(구),1538796,NS,309,,,N,Y,250,5,250,5,성동구 용답동 225-13,,127.06518084899676,37.559795195760515
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,장한평자동차시장 노상공영주차장(구),1538796,NS,1,,,N,Y,250,50,250,5,성동구 용답동 225-13,,127.067652,37.55855655
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,대우(민영),173848,NP,17,,,N,Y,1000,30,500,10,성동구 용답동 230-2,,127.06237647,37.5608486
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,한성(민영),173849,NP,45,,,N,Y,1500,30,1500,30,성동구 용답동 233-4,,127.06577937,37.56094717
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,광문주차장(민영),3096972,NP,60,,,N,Y,2000,30,700,10,동대문구 장안동 465-10,,127.067506,37.561445
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,지구(민영),1370073,NP,28,,,N,Y,1500,30,0,0,성동구 용답동 228-4,,127.06058317,37.56168459
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,사이버모터스(민영),1580719,NP,49,,,N,Y,1500,30,500,10,성동구 용답동 230-4,,127.06163504,37.56095175
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,경륜경정 장안지점 주차장,873867,BP,100,,,N,Y,2000,30,2000,30,동대문구 장안동 462-0,,127.0671915,37.56229166
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,두봉상가 주차장,873364,BS,27,,,N,Y,1000,30,1000,30,동대문구 장안동 465-2,,127.06705264,37.5617818
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,장안1동(군자유치원) 노외주차장(구),3082373,NW,20,,,N,Y,500,10,500,10,동대문구 장안동 403-13,,127.063364,37.565108
2026-05-28T04:53:48.980955+09:00,장한평역,장한평역,POI049,KEY_2,덕원주차장(구),3081657,NW,76,,,N,Y,500,10,500,10,동대문구 장안동 458-8,,127.068763,37.562371
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,천호2동제2(구),1518849,NS,5,,,N,Y,250,5,0,0,강동구 천호동 431-2,,127.12306882600001,37.540131945999995
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,천호역 공영주차장(시),173867,NW,1431,,,N,Y,360,5,360,5,강동구 천호동 455-0,,127.12512853,37.53849749
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,천호역두산위브센티움 주차장,683210,BS,198,,,N,Y,500,10,500,10,강동구 천호동 414-0,,127.12709964,37.53945932
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,쌍용플래티넘리버,683214,BS,127,,,N,Y,500,10,500,10,강동구 천호동 432-10,,127.12347881,37.54032651
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,현대백화점 천호점,996064,BS,699,,,N,Y,0,30,1000,10,강동구 천호동 455-8,,127.12444339,37.53886562
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,천호엘크루 주차장,3027102,BS,165,,,N,Y,3000,30,3000,30,강동구 천호동 427-3,,127.1245359,37.5401787
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,오복빌딩 주차장,3027103,BS,35,,,N,Y,1500,30,500,10,강동구 천호동 428-1,,127.1244224,37.5399671
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,수성주차장(민영),3246688,NP,37,,,N,Y,3000,30,3000,30,강동구 천호동 413-1,,127.1275106,37.53948401
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,일동빌딩 주차장,3054120,BS,50,,,N,Y,2000,30,600,10,강동구 천호동 454-15,,127.1264477,37.53819001
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,대우한강베네시티,3027101,BS,102,,,N,Y,2000,30,2000,30,강동구 천호동 425-5,,127.125039,37.540584
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,천호역한강푸르지오시티오피스텔 주차장,3246686,BS,300,,,N,Y,1000,10,1000,10,강동구 천호동 425-3,,127.1257951,37.5404026
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,강동농협하나로마트 로데오점 주차장,3246687,BS,10,,,N,Y,0,15,1000,10,강동구 천호동 421-10,,127.1273447,37.5400676
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,이마트 주차장,3040362,BS,120,,,N,Y,500,10,500,10,강동구 천호동 454-1,,127.1255036,37.53862801
2026-05-28T04:53:48.980955+09:00,천호역,천호역,POI050,KEY_3,이스턴베니비스 주차장,3237577,BS,52,,,N,Y,2000,30,1000,15,송파구 풍납동 473-1,,127.122469,37.538432
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,방배복개도로 제2지역 공영주차장(구),3247316,NW,148,,,N,Y,250,5,250,5,서초구 방배동 493-5,,126.98261384,37.48342865
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,성산빌딩,1579983,BS,28,,,N,Y,1500,30,1500,30,서초구 방배동 1669-0,,126.982818,37.48724367
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,남성사계시장공영주차장(구),3177208,NW,18,,,N,Y,300,5,300,5,동작구 사당동 139-67,,126.980144,37.48783
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,이수파이브 주차장,2880328,BS,55,,,N,Y,1000,10,1000,10,서초구 방배동 1715-0,,126.982757,37.48509
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,구산타워 주차장,2874986,BS,270,,,N,Y,2000,30,1000,10,서초구 방배동 3250-0,,126.982745,37.484817
2026-05-28T04:53:48.980955+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,가나안빌딩 주차장,2991258,BS,82,,,N,Y,1500,30,500,10,서초구 방배동 1823-0,,126.98292,37.488637
2026-05-28T04:53:48.980955+09:00,충정로역,충정로역,POI052,KEY_1,동아일보사 충정로사옥,1910369,BS,170,,,N,Y,750,10,4500,60,서대문구 충정로3가 139-0,,126.96337537,37.56188747
2026-05-28T04:53:48.980955+09:00,충정로역,충정로역,POI052,KEY_1,종근당빌딩 지상주차장,2904883,BS,64,,,N,Y,1000,15,500,10,서대문구 충정로3가 368-0,,126.963197,37.560017
2026-05-28T04:53:48.980955+09:00,충정로역,충정로역,POI052,KEY_1,충정타워빌딩 주차장,2872456,BS,160,,,N,Y,2000,30,1500,30,서대문구 충정로3가 464-0,,126.964052,37.559827
2026-05-28T04:53:48.980955+09:00,충정로역,충정로역,POI052,KEY_1,센트럴타워,3202220,BS,195,,,N,Y,1000,15,1000,15,중구 중림동 500-0,,126.966243,37.560448
2026-05-28T04:53:48.980955+09:00,충정로역,충정로역,POI052,KEY_1,센트럴플레이스,3202218,BS,245,,,N,Y,1500,30,500,10,중구 중림동 419-0,,126.967035,37.560848
2026-05-28T04:53:48.980955+09:00,합정역,합정역,POI053,KEY_2,당인 유료 주차장(구),1510050,NS,1,,,N,Y,300,5,0,0,마포구 합정동 362-1,,126.91760948,37.54635339
2026-05-28T04:53:48.980955+09:00,합정역,합정역,POI053,KEY_2,당인 유료 주차장(구),1510050,NS,46,,,N,Y,300,5,300,5,마포구 합정동 362-1,,126.9178630421739,37.54674269565217
2026-05-28T04:53:48.980955+09:00,합정역,합정역,POI053,KEY_2,양화진 공영주차장(구),3097234,NW,133,,,N,Y,200,5,200,5,마포구 합정동 139-21,,126.911222,37.545722
2026-05-28T04:53:48.980955+09:00,합정역,합정역,POI053,KEY_2,당인노상공영주차장(구),3095995,NS,8,,,N,Y,300,5,300,5,마포구 합정동 362-14,,126.917632025,37.546597825
2026-05-28T04:53:48.980955+09:00,합정역,합정역,POI053,KEY_2,당인노상공영주차장(구),3095995,NS,18,,,N,Y,300,5,300,5,마포구 합정동 362-5,,126.91808541111111,37.54724158888889
